Column1,Column2,Column3,Column4,Column5,Column6
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,ezhilaip-palai,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,ezhilampala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,ezhilapala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,ezilampala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,ezilampalai,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,gandhiparna,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,gas rukaththana,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,grahanasha,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,grahanashamaparna,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,grahashi,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,guchhapushpa,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,haale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,haale mara,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,hale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,jantala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,jantale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,janthaale mara,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,janthalla,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,janthalle,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,janthatthi,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,janthra haale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,jantrahale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,jivani,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kaadu haale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kaadu saale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kadusaale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kadusale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kashim (chatim),common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kodaale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kodale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kodapala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kodu haale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,koduhale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,koduhale madale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,konda ganneru,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kotapala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,kshatrya,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,lo ma bdun,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,madagandha,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,maddaale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,maddale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,madi haale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mangalapala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mangalappala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,maranallari,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,milkwood-pine,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,milky-bean,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,milky pine,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,milky-pine,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mokkanpala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mudhol,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mudihale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mukampala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mukam-palei,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mukkampala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mukkanbalai,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,mukkan-pala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,munichhada,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,na,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,paalagaruda,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,paale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,pala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,palagaruda,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,pala-garuda,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,palai,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,pale,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,palegaruda,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,palegarudu,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,pale jambu,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,palembu,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,palimara,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,palimari,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,pali-mari,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,palmira alstonia,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,payasya,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,pelai,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,pulai,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,purbo,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saitan,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saitankajhad,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saitian gach,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saittan ka jat,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptacchada,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptacchadah,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptachadah,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptachhada,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptahva,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptāhvā,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptanga,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptaparna,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sapta-parna,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptaparnachal,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptaparnah,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptaparṇa (stem bark),common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptaparni,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptaparṅī,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sapthaparni,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,saptha parni,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sarada,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satanna,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satawana,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sathi,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sathuin,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sathvin,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sathwin,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satiun,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satni,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sat patia,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satuin,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satvana,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satveen,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satvin,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,satwin,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,shaitanwood,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,shalmalipatraka,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sharada,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sharadipushpa,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,shirarujam,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,shuktiparna,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sotian,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sringiritika,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,suparnaka,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,sutipatra,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,taisan,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,tang jiao shu,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,teufelsbaum,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,thengnu,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,tirunamappalai,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,vadirasi,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,vidha,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,vinada,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,vinyaka,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,visalatvak,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,visaltvak,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,visamacchada,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,vishalatvaka,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,vishamachhada,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,wallun,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,white cheesewood,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,white-pine,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,yaksippala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,yedakulapala,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,yelelebaale mara,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,ঠেঙনু,common
wcs7103,Apocynaceae,Alstonia scholaris,(L.) R.Br.,ගස් රුක්අත්තන,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,addasarpa,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,adda sarpa,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,anadana,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,analivegam,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,edaakula paala,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,edakula pala,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,gandu ganneru,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,othalam,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,palamunnipalai,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,raja-adana,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,sinnappalai,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,theeppala,common
wcs7123,Apocynaceae,Alstonia venenata,R.Br.,visaghni,common
wcs7220,Apocynaceae,Alyxia buxifolia,R.Br.,camel bush,common
wcs7220,Apocynaceae,Alyxia buxifolia,R.Br.,dysentery bush,common
wcs7220,Apocynaceae,Alyxia buxifolia,R.Br.,heath box,common
wcs7220,Apocynaceae,Alyxia buxifolia,R.Br.,sea box,common
wcs7220,Apocynaceae,Alyxia buxifolia,R.Br.,tonga bean wood,common
wcs7443,Apocynaceae,Alyxia sinensis,Champ. ex Benth.,lian zhu teng,common
wcs7450,Apocynaceae,Alyxia stellata,(J.R.Forst. & G.Forst.) Roem. & Schult.,maile,common
wcs8483,Apocynaceae,Amsonia tomentosa var. tomentosa,,woolly bluestar,common
wcs9017,Apocynaceae,Angadenia berteroi,(A.DC.) Miers,pineland golden trumpet,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,aswel,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,gerandidul wel,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,kaka-kodi,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,kavali,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,kiti,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,maniballi,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,manibilu,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,sarakkodi,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,අස් වැල්,common
wcs519687,Apocynaceae,Anodendron parviflorum,(Roxb.) I.M.Turner,ගැරඬිදූල් වැල්,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,apocynum androsaemifolium,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,bitter,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,bitter-root,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,common dogbane,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,dogbane#,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,flytrap dogbane,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,gewöhnliches hundsgift,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,hundkål,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,indian hemp#,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,spreading dogbane,common
wcs12804,Apocynaceae,Apocynum androsaemifolium,L.,wandering milkweed,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,american hemp,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,american-hemp,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,amerikanisches hundsgift,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,amyroot,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,apocino,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,apocino a fiori erbacei,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,apocyn,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,bitterroot,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,canada hemp,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,canadian hemp,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,cañamo indio,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,cáñamo indio,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,chanvre du canada,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,dogbane,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,hanfhundsgift,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,hemp dogbane,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,indianhampa,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,indian hemp,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,indian-hemp,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,indian physic,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,prairie dogbane,common
wcs12828,Apocynaceae,Apocynum cannabinum,L.,rheumatism weed,common
wcs12867,Apocynaceae,Apocynum × floribundum,Greene,intermediate dogbane,common
wcs12978,Apocynaceae,Apocynum venetum,L.,apocyni veneti folium,pharmaceutical
wcs12978,Apocynaceae,Apocynum venetum,L.,bashikurumon,common
wcs12978,Apocynaceae,Apocynum venetum,L.,dogbane leaf,common
wcs12978,Apocynaceae,Apocynum venetum,L.,dogbane leaf ,common
wcs12978,Apocynaceae,Apocynum venetum,L.,folium apocyni veneti,pharmaceutical
wcs12978,Apocynaceae,Apocynum venetum,L.,luo bu ma,common
wcs12978,Apocynaceae,Apocynum venetum,L.,luobumaye,common
wcs12978,Apocynaceae,Apocynum venetum,L.,luo bu ma ye,common
wcs12978,Apocynaceae,Apocynum venetum,L.,oshorosō,common
wcs12978,Apocynaceae,Apocynum venetum,L.,罗布麻叶,common
wcs12978,Apocynaceae,Apocynum venetum,L.,羅布麻葉,common
wcs500640,Apocynaceae,Apteranthes tuberculata,(N.E.Br.) Meve & Liede,marmootk,common
wcs500643,Apocynaceae,Araujia angustifolia,(Hook. & Arn.) Steud.,tasi,common
wcs500644,Apocynaceae,Araujia brachystephana,(Griseb.) Fontella & Goyder,doca,common
wcs500644,Apocynaceae,Araujia brachystephana,(Griseb.) Fontella & Goyder,tasi,common
wcs500654,Apocynaceae,Araujia odorata,(Hook. & Arn.) Fontella & Goyder,doca,common
wcs500654,Apocynaceae,Araujia odorata,(Hook. & Arn.) Fontella & Goyder,tasi,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,bladder-flower,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,cape-dandelion,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,cipó-de-sapo,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,cruelplant,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,fjärilsgömma,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,moth-catcher,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,mothplant,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,mothvine,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,motvanger,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,peruvian-creeper,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,tasi,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,white mothplant,common
wcs500657,Apocynaceae,Araujia sericifera,Brot.,white mothvine,common
wcs500662,Apocynaceae,Araujia stuckertiana,(Kurtz ex Heger) Fontella & Goyder,tasi crespo,common
wcs500662,Apocynaceae,Araujia stuckertiana,(Kurtz ex Heger) Fontella & Goyder,tasi del zorro,common
wcs500662,Apocynaceae,Araujia stuckertiana,(Kurtz ex Heger) Fontella & Goyder,tasillo,common
wcs500728,Apocynaceae,Asclepias asperula,(Decne.) Woodson,antelope horns,common
wcs500728,Apocynaceae,Asclepias asperula,(Decne.) Woodson,green-flowered milkweed,common
wcs500728,Apocynaceae,Asclepias asperula,(Decne.) Woodson,immortal,common
wcs500728,Apocynaceae,Asclepias asperula,(Decne.) Woodson,inmortal,common
wcs500728,Apocynaceae,Asclepias asperula,(Decne.) Woodson,spider antelope horns,common
wcs500730,Apocynaceae,Asclepias asperula subsp. capricornu,(Woodson) Woodson,antelope horns,common
wcs500769,Apocynaceae,Asclepias californica,Greene,california milkweed,common
wcs500825,Apocynaceae,Asclepias cordifolia,(Benth.) Jeps.,heartleaf milkweed,common
wcs500838,Apocynaceae,Asclepias cryptoceras,S.Watson,pallid milkweed,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,algodãozinho-do-campo,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,algodoncillo,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,ariyaman,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,asclepias curassavica,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,asclepias de curaçao,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,bastard ipecac,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,bastard-ipecac,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,bastard ipecacuana,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,bastard ipecacuanha,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,biborella,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,bloodflower,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,blood flower,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,blood-flower,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,bloodflower milkweed,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,bloodweed,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,camará-bravo,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,capitão-de-sala,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,cega-olho,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,chikka kaage thonde,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,corcalito,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,cottonbush,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,curassavian swallowed wort,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,curassavian swallow wort,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,dori phul,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,erva-de-paina,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,false ipecac,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,flor de sangre,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,flor de tigre,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,herbe à sang,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,hiralal,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,hole chadaranga,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,hulugilu gida,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,i,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,jilledu mandaara,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kaakathundi,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kaakatundi,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kakanasika,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kakatundi,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kaknasa,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kankumbala,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,karki,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kaura-dodi,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kauradoodi,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kiria kaage thonde,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kolitalehoo,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,kurki,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,lalma,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,lamla,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,lamúruhéwe,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,leiteira,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,machha phul,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,madane,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,matac,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,nyacha swan,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,oficial-de-sala,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,oiicial-de-sala,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,quita wayta,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,redhead,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,shanikhar,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,silk weed,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,sima,common
wcs500848,Apocynaceae,Asclepias curassavica,L.,swallow wort,common
